danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,danceability_original,energy_original,loudness_original,speechiness_original,acousticness_original,instrumentalness_original,liveness_original,valence_original,tempo_original,duration_ms_original,time_signature_original
0.4535578489951114,0.9577048645447935,0.9467157120336313,1,0.02408963585434174,0.1034114401527538,2.4236252545824845e-06,0.43738278808085024,0.8915218536071616,0.7478826780779175,audio_features,0El2Zyt68nYySFDG87hZgM,spotify:track:0El2Zyt68nYySFDG87hZgM,https://api.spotify.com/v1/tracks/0El2Zyt68nYySFDG87hZgM,https://api.spotify.com/v1/audio-analysis/0El2Zyt68nYySFDG87hZgM,0.04953103862068186,0.75,Sun Daze: Florida Georgia Line ,Top 100 Country Tracks on Spotify,0,0,0,0,1,0,0,0,0,0,0,0,0.47700000000000004,0.9520000000000001,-3.715,0.0402,0.10300000000000001,2.38e-06,0.441,0.867,170.09900000000002,184707,4
0.6143400325909831,0.5720135102746967,0.8996531791907516,1,0.005742296918767507,0.26104235157046674,0.0,0.11023129818712234,0.358609794628752,0.6198117653052126,audio_features,6VZCuvHwk3xmjwgKga0bNi,spotify:track:6VZCuvHwk3xmjwgKga0bNi,https://api.spotify.com/v1/tracks/6VZCuvHwk3xmjwgKga0bNi,https://api.spotify.com/v1/audio-analysis/6VZCuvHwk3xmjwgKga0bNi,0.05876083252673108,0.75,I Got The Boy: Jana Kramer ,Top 100 Country Tracks on Spotify,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0.569,-5.954,0.0271,0.26,0.0,0.127,0.361,149.987,201013,4
0.425312330255296,0.898290269500575,0.9676090383604836,1,0.05560224089635856,0.024395180735084947,0.0,0.06261721191914982,0.08067403896787782,0.5547065041582293,audio_features,10RQKVSr4rS0coExTmi4dF,spotify:track:10RQKVSr4rS0coExTmi4dF,https://api.spotify.com/v1/tracks/10RQKVSr4rS0coExTmi4dF,https://api.spotify.com/v1/audio-analysis/10RQKVSr4rS0coExTmi4dF,0.07979475510423564,0.75,Something in the Water: Carrie Underwood ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,1,0,0,0,0,0.451,0.893,-2.721,0.0627,0.0243,0.0,0.0813,0.0971,139.763,238173,4
0.6404128191200434,0.9154097290895871,0.9158171308460327,1,0.04747899159663866,0.12549984812211484,0.0,0.026568035007293187,0.9052132701421801,0.2249773940065461,audio_features,5mv0E9VfdpuwNX4fMznxjs,spotify:track:5mv0E9VfdpuwNX4fMznxjs,https://api.spotify.com/v1/tracks/5mv0E9VfdpuwNX4fMznxjs,https://api.spotify.com/v1/audio-analysis/5mv0E9VfdpuwNX4fMznxjs,0.061100828111645085,0.75,Homegrown Honey: Darius Rucker ,Top 100 Country Tracks on Spotify,0,1,0,0,0,0,0,0,0,0,0,0,0.649,0.91,-5.185,0.0569,0.125,0.0,0.0467,0.88,87.98299999999999,205147,4
0.49266702878870183,0.22156810221727213,0.8097109826589597,1,0.010084033613445377,0.8253007733332355,0.0,0.09564492602625548,0.3512374934175882,0.7718641347953998,audio_features,11qh54D0PKkBwelpDxxiEU,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,0.05440631244091993,0.5,Girl Crush: Little Big Town ,Top 100 Country Tracks on Spotify,1,0,0,0,0,0,0,0,0,0,0,0,0.513,0.221,-10.232999999999999,0.0302,0.8220000000000001,0.0,0.113,0.354,173.865,193320,3
0.5719717544812601,0.8086648634169232,0.9138833420914347,1,0.015826330532212884,0.03734701995348302,0.0,0.3259012294227964,0.7082675092153764,0.2439982679351495,audio_features,1uKbUXl4F8WfecP9ihr5Lm,spotify:track:1uKbUXl4F8WfecP9ihr5Lm,https://api.spotify.com/v1/tracks/1uKbUXl4F8WfecP9ihr5Lm,https://api.spotify.com/v1/audio-analysis/1uKbUXl4F8WfecP9ihr5Lm,0.05304782443806711,0.75,Don't It: Billy Currington ,Top 100 Country Tracks on Spotify,0,1,0,0,0,0,0,0,0,0,0,0,0.586,0.804,-5.277,0.0343,0.0372,0.0,0.33399999999999996,0.693,90.97,190920,4
0.40032590983161326,0.7855032416200244,0.9529164477141358,1,0.021288515406162466,0.08272865814507936,0.0,0.1008543446551365,0.4607688256977356,0.6066047708198015,audio_features,72wSY7TWu27sVm2rwRLen5,spotify:track:72wSY7TWu27sVm2rwRLen5,https://api.spotify.com/v1/tracks/72wSY7TWu27sVm2rwRLen5,https://api.spotify.com/v1/audio-analysis/72wSY7TWu27sVm2rwRLen5,0.05604385652102544,0.75,A Guy Walks Into a Bar: Tyler Farr ,Top 100 Country Tracks on Spotify,1,0,0,0,0,0,0,0,0,0,0,0,0.428,0.7809999999999999,-3.42,0.0382,0.0824,0.0,0.11800000000000001,0.45799999999999996,147.91299999999998,196213,4
0.30689842476914725,0.3393902652710614,0.8479453494482397,1,0.008403361344537813,0.30321113042106507,1.0896130346232178e-06,0.09668680975203169,0.15955766192733017,0.6286185509239803,audio_features,1B17jo7XD3lJ9AtrdE9kUd,spotify:track:1B17jo7XD3lJ9AtrdE9kUd,https://api.spotify.com/v1/tracks/1B17jo7XD3lJ9AtrdE9kUd,https://api.spotify.com/v1/audio-analysis/1B17jo7XD3lJ9AtrdE9kUd,0.09331171073262126,0.75,She Don't Love You: Eric Paslay ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,1,0,0,0,0,0.342,0.33799999999999997,-8.414,0.028999999999999998,0.302,1.07e-06,0.114,0.172,151.37,262053,4
0.5350353068984248,0.6616389163583484,0.9072832369942198,1,0.008403361344537813,0.011844948934311624,3.6761710794297352e-06,0.05636590956449261,0.5924170616113743,0.5437282695907997,audio_features,0n96wSHG9FXAuLVoaG9Jjd,spotify:track:0n96wSHG9FXAuLVoaG9Jjd,https://api.spotify.com/v1/tracks/0n96wSHG9FXAuLVoaG9Jjd,https://api.spotify.com/v1/audio-analysis/0n96wSHG9FXAuLVoaG9Jjd,0.0703385465310443,0.75,One Hell Of An Amen: Brantley Gilbert ,Top 100 Country Tracks on Spotify,0,1,0,0,0,0,0,0,0,0,0,0,0.552,0.6579999999999999,-5.591,0.028999999999999998,0.0118,3.61e-06,0.0753,0.583,138.039,221467,4
0.7164584464964694,0.7643556738924213,0.8822700998423543,1,0.006582633053221286,0.58032024858214,0.0,0.06668055844967702,0.790416008425487,0.3457825494466307,audio_features,3BGXzcX7YtQySO5wF1h5b2,spotify:track:3BGXzcX7YtQySO5wF1h5b2,https://api.spotify.com/v1/tracks/3BGXzcX7YtQySO5wF1h5b2,https://api.spotify.com/v1/audio-analysis/3BGXzcX7YtQySO5wF1h5b2,0.05210424131275224,0.75,Gentle On My Mind: The Band Perry ,Top 100 Country Tracks on Spotify,0,1,0,0,0,0,0,0,0,0,0,0,0.7190000000000001,0.76,-6.781000000000001,0.0277,0.578,0.0,0.0852,0.7709999999999999,106.954,189253,4
